linha;sentido;hora;dia
12400;Partida: TICEN - Plataforma D - Fpolis;09:10;UTIL
12400;Partida: TICEN - Plataforma D - Fpolis;09:40;UTIL
12400;Partida: TICEN - Plataforma D - Fpolis;10:30;UTIL
12400;Partida: TICEN - Plataforma D - Fpolis;11:05;UTIL
12400;Partida: TICEN - Plataforma D - Fpolis;11:30;UTIL
12400;Partida: TICEN - Plataforma D - Fpolis;12:20;UTIL
12400;Partida: TICEN - Plataforma D - Fpolis;13:00;UTIL
12400;Partida: TICEN - Plataforma D - Fpolis;13:30;UTIL
12400;Partida: TICEN - Plataforma D - Fpolis;14:00;UTIL
12400;Partida: TICEN - Plataforma D - Fpolis;14:40;UTIL
12400;Partida: TICEN - Plataforma D - Fpolis;15:20;UTIL
12400;Partida: TICEN - Plataforma D - Fpolis;16:00;UTIL
12400;Partida: TICEN - Plataforma D - Fpolis;16:30;UTIL
12400;Partida: TICEN - Plataforma D - Fpolis;17:00;UTIL
12400;Partida: TICEN - Plataforma D - Fpolis;17:30;UTIL
12400;Partida: TICEN - Plataforma D - Fpolis;18:00;UTIL
12400;Partida: TICEN - Plataforma D - Fpolis;18:20;UTIL
12400;Partida: TICEN - Plataforma D - Fpolis;18:50;UTIL
12400;Partida: TICEN - Plataforma D - Fpolis;19:40;UTIL
12400;Partida: TICEN - Plataforma D - Fpolis;20:50;UTIL
12400;Partida: TICEN - Plataforma D - Fpolis;22:15;UTIL
12400;Partida: Shopping C Itaguaçu (Previsão de Horário);06:20;SABADO
12400;Partida: Shopping C Itaguaçu (Previsão de Horário);07:30;SABADO
12400;Partida: Shopping C Itaguaçu (Previsão de Horário);08:10;SABADO
12400;Partida: Shopping C Itaguaçu (Previsão de Horário);08:50;SABADO
12400;Partida: Shopping C Itaguaçu (Previsão de Horário);09:55;SABADO
12400;Partida: Shopping C Itaguaçu (Previsão de Horário);10:25;SABADO
12400;Partida: Shopping C Itaguaçu (Previsão de Horário);11:40;SABADO
12400;Partida: Shopping C Itaguaçu (Previsão de Horário);12:25;SABADO
12400;Partida: Shopping C Itaguaçu (Previsão de Horário);12:55;SABADO
12400;Partida: Shopping C Itaguaçu (Previsão de Horário);13:25;SABADO
12400;Partida: Shopping C Itaguaçu (Previsão de Horário);16:25;SABADO
12400;Partida: Shopping C Itaguaçu (Previsão de Horário);18:10;SABADO
12400;Partida: TICEN - Plataforma D - Fpolis;07:05;SABADO
12400;Partida: TICEN - Plataforma D - Fpolis;07:45;SABADO
12400;Partida: TICEN - Plataforma D - Fpolis;08:25;SABADO
12400;Partida: TICEN - Plataforma D - Fpolis;09:30;SABADO
12400;Partida: TICEN - Plataforma D - Fpolis;10:00;SABADO
12400;Partida: TICEN - Plataforma D - Fpolis;11:15;SABADO
12400;Partida: TICEN - Plataforma D - Fpolis;12:00;SABADO
12400;Partida: TICEN - Plataforma D - Fpolis;12:30;SABADO
12400;Partida: TICEN - Plataforma D - Fpolis;13:00;SABADO
12400;Partida: TICEN - Plataforma D - Fpolis;14:00;SABADO
12400;Partida: TICEN - Plataforma D - Fpolis;16:00;SABADO
12400;Partida: TICEN - Plataforma D - Fpolis;17:45;SABADO
12400;Partida: TICEN - Plataforma D - Fpolis;19:15;SABADO
64200;Partida: Bairro Sorocaba - Biguaçu;06:05;UTIL
64200;Partida: Bairro Sorocaba - Biguaçu;13:40;UTIL
64200;Partida: TICEN - Plataforma D - Fpolis;12:05;UTIL
64200;Partida: TICEN - Plataforma D - Fpolis;17:10;UTIL
64201;Partida: Bairro Sorocaba - Biguaçu;11:40;UTIL
64201;Partida: Bairro Sorocaba - Biguaçu;16:48;UTIL
64201;Partida: Viaduto Janaína - Biguaçu;10:30;UTIL
64201;Partida: Viaduto Janaína - Biguaçu;12:30;UTIL
64201;Partida: Viaduto Janaína - Biguaçu;15:35;UTIL
44801;Partida: Bairro Tres Riachos - Biguaçu;04:40;UTIL
44801;Partida: Bairro Tres Riachos - Biguaçu;05:45;UTIL
44801;Partida: Bairro Tres Riachos - Biguaçu;06:05;UTIL
44801;Partida: Bairro Tres Riachos - Biguaçu;06:30;UTIL
44801;Partida: Bairro Tres Riachos - Biguaçu;08:15;UTIL
44801;Partida: Bairro Tres Riachos - Biguaçu;09:30;UTIL
44801;Partida: Bairro Tres Riachos - Biguaçu;11:31;UTIL
44801;Partida: Bairro Tres Riachos - Biguaçu;12:25;UTIL
44801;Partida: Bairro Tres Riachos - Biguaçu;13:00;UTIL
44801;Partida: Bairro Tres Riachos - Biguaçu;17:25;UTIL
44801;Partida: Viaduto Janaína - Biguaçu;07:30;UTIL
44801;Partida: Viaduto Janaína - Biguaçu;08:45;UTIL
44801;Partida: Viaduto Janaína - Biguaçu;10:45;UTIL
44801;Partida: Viaduto Janaína - Biguaçu;11:40;UTIL
44801;Partida: Viaduto Janaína - Biguaçu;12:15;UTIL
44801;Partida: Viaduto Janaína - Biguaçu;12:50;UTIL
44801;Partida: Viaduto Janaína - Biguaçu;15:55;UTIL
44801;Partida: Viaduto Janaína - Biguaçu;17:15;UTIL
44801;Partida: Viaduto Janaína - Biguaçu;17:30;UTIL
44801;Partida: Viaduto Janaína - Biguaçu;18:25;UTIL
44801;Partida: Viaduto Janaína - Biguaçu;22:35;UTIL
44800;Partida: Bairro Tres Riachos - Biguaçu;04:40;UTIL
44800;Partida: Bairro Tres Riachos - Biguaçu;05:46;UTIL
44800;Partida: Bairro Tres Riachos - Biguaçu;08:15;UTIL
44800;Partida: Bairro Tres Riachos - Biguaçu;12:25;UTIL
44800;Partida: Bairro Tres Riachos - Biguaçu;13:40;UTIL
44800;Partida: TICEN - Plataforma C - Fpolis;07:05;UTIL
44800;Partida: TICEN - Plataforma C - Fpolis;11:15;UTIL
44800;Partida: TICEN - Plataforma C - Fpolis;12:20;UTIL
44800;Partida: TICEN - Plataforma C - Fpolis;15:30;UTIL
44800;Partida: TICEN - Plataforma C - Fpolis;17:00;UTIL
44800;Partida: TICEN - Plataforma C - Fpolis;18:25;UTIL
44800;Partida: Bairro Tres Riachos - Biguaçu;06:00;SABADO
44800;Partida: Bairro Tres Riachos - Biguaçu;11:45;SABADO
44800;Partida: Bairro Tres Riachos - Biguaçu;15:00;SABADO
44800;Partida: TICEN - Plataforma C - Fpolis;10:30;SABADO
44800;Partida: TICEN - Plataforma C - Fpolis;13:20;SABADO
44800;Partida: TICEN - Plataforma C - Fpolis;17:05;SABADO
44800;Partida: Bairro Tres Riachos - Biguaçu;06:30;DOMINGO_FERIADO
44800;Partida: Bairro Tres Riachos - Biguaçu;16:30;DOMINGO_FERIADO
44800;Partida: TICEN - Plataforma C - Fpolis;08:00;DOMINGO_FERIADO
44800;Partida: TICEN - Plataforma C - Fpolis;18:05;DOMINGO_FERIADO
10501;Partida: Antônio Carlos;05:30;UTIL
10501;Partida: Antônio Carlos;17:05;UTIL
10501;Partida: TICEN - Plataforma D - Fpolis;15:55;UTIL
10501;Partida: TICEN - Plataforma D - Fpolis;18:25;UTIL
10401;Partida: Bairro Ipiranga - São José (Previsão de Horário);05:50;UTIL
10401;Partida: Bairro Ipiranga - São José (Previsão de Horário);06:10;UTIL
10401;Partida: Bairro Ipiranga - São José (Previsão de Horário);06:25;UTIL
10401;Partida: Bairro Ipiranga - São José (Previsão de Horário);07:05;UTIL
10401;Partida: Bairro Ipiranga - São José (Previsão de Horário);07:23;UTIL
10401;Partida: Bairro Ipiranga - São José (Previsão de Horário);08:03;UTIL
10401;Partida: Bairro Ipiranga - São José (Previsão de Horário);08:50;UTIL
10401;Partida: Bairro Ipiranga - São José (Previsão de Horário);16:00;UTIL
10401;Partida: Bairro Ipiranga - São José (Previsão de Horário);17:00;UTIL
10401;Partida: Bairro Ipiranga - São José (Previsão de Horário);17:40;UTIL
10401;Partida: TICEN - Plataforma D - Fpolis;06:58;UTIL
10401;Partida: TICEN - Plataforma D - Fpolis;08:25;UTIL
10401;Partida: TICEN - Plataforma D - Fpolis;15:30;UTIL
10401;Partida: TICEN - Plataforma D - Fpolis;16:30;UTIL
10401;Partida: TICEN - Plataforma D - Fpolis;17:22;UTIL
10401;Partida: TICEN - Plataforma D - Fpolis;18:05;UTIL
10401;Partida: TICEN - Plataforma D - Fpolis;19:05;UTIL
43103;Partida: Av Atlântica (Previsão de Horário);06:50;UTIL
43103;Partida: Av Atlântica (Previsão de Horário);07:50;UTIL
43103;Partida: Av Atlântica (Previsão de Horário);08:05;UTIL
43103;Partida: Av Atlântica (Previsão de Horário);08:45;UTIL
43103;Partida: Av Atlântica (Previsão de Horário);16:50;UTIL
43103;Partida: Av Atlântica (Previsão de Horário);17:15;UTIL
43103;Partida: Av Atlântica (Previsão de Horário);18:00;UTIL
43103;Partida: TICEN - Plataforma D - Fpolis;16:35;UTIL
43103;Partida: TICEN - Plataforma D - Fpolis;17:00;UTIL
43103;Partida: TICEN - Plataforma D - Fpolis;17:35;UTIL
43103;Partida: TICEN - Plataforma D - Fpolis;18:40;UTIL
43103;Partida: TICEN - Plataforma D - Fpolis;19:20;UTIL
76403;Partida: Biguaçu (Previsão de Horário);05:40;UTIL
76403;Partida: Biguaçu (Previsão de Horário);07:50;UTIL
76403;Partida: Biguaçu (Previsão de Horário);08:25;UTIL
76403;Partida: Biguaçu (Previsão de Horário);09:15;UTIL
76403;Partida: Biguaçu (Previsão de Horário);11:25;UTIL
76403;Partida: Biguaçu (Previsão de Horário);12:20;UTIL
76403;Partida: Biguaçu (Previsão de Horário);13:30;UTIL
76403;Partida: Biguaçu (Previsão de Horário);14:00;UTIL
76403;Partida: Biguaçu (Previsão de Horário);15:20;UTIL
76403;Partida: Biguaçu (Previsão de Horário);16:25;UTIL
76403;Partida: Biguaçu (Previsão de Horário);17:25;UTIL
76403;Partida: TICEN - Plataforma D - Fpolis;07:20;UTIL
76403;Partida: TICEN - Plataforma D - Fpolis;08:40;UTIL
76403;Partida: TICEN - Plataforma D - Fpolis;10:50;UTIL
76403;Partida: TICEN - Plataforma D - Fpolis;11:45;UTIL
76403;Partida: TICEN - Plataforma D - Fpolis;12:55;UTIL
76403;Partida: TICEN - Plataforma D - Fpolis;13:30;UTIL
76403;Partida: TICEN - Plataforma D - Fpolis;14:45;UTIL
76403;Partida: TICEN - Plataforma D - Fpolis;15:50;UTIL
76403;Partida: TICEN - Plataforma D - Fpolis;16:50;UTIL
76403;Partida: TICEN - Plataforma D - Fpolis;17:50;UTIL
76403;Partida: TICEN - Plataforma D - Fpolis;18:30;UTIL
76404;Partida: Biguaçu - Via Fundos (Previsão de horário);05:45;UTIL
76404;Partida: Biguaçu - Via Fundos (Previsão de horário);05:55;UTIL
76404;Partida: Biguaçu - Via Fundos (Previsão de horário);07:35;UTIL
76404;Partida: Biguaçu - Via Fundos (Previsão de horário);16:55;UTIL
76404;Partida: TICEN - Plataforma D - Fpolis;16:20;UTIL
76404;Partida: TICEN - Plataforma D - Fpolis;18:00;UTIL
76404;Partida: TICEN - Plataforma D - Fpolis;18:15;UTIL
8801;Partida: Biguaçu (Horários Compartilhados);06:25;UTIL
8801;Partida: Biguaçu (Horários Compartilhados);07:45;UTIL
8801;Partida: Biguaçu (Horários Compartilhados);16:05;UTIL
8801;Partida: Biguaçu (Horários Compartilhados);19:20;UTIL
8801;Partida: Palhoça (Horários Compartilhados);06:45;UTIL
8801;Partida: Palhoça (Horários Compartilhados);08:10;UTIL
8801;Partida: Palhoça (Horários Compartilhados);17:20;UTIL
8801;Partida: Palhoça (Horários Compartilhados);17:45;UTIL
9902;Partida: Dona Adélia - São José (Previsão de Horário);05:55;UTIL
9902;Partida: Dona Adélia - São José (Previsão de Horário);07:25;UTIL
9902;Partida: Dona Adélia - São José (Previsão de Horário);08:55;UTIL
9902;Partida: Dona Adélia - São José (Previsão de Horário);11:15;UTIL
9902;Partida: Dona Adélia - São José (Previsão de Horário);17:10;UTIL
9902;Partida: TICEN - Plataforma C - Fpolis;06:57;UTIL
9902;Partida: TICEN - Plataforma C - Fpolis;16:50;UTIL
9902;Partida: TICEN - Plataforma C - Fpolis;18:20;UTIL
43404;Partida: Bairro Dona Wanda - São José (Previsão de Horário);05:55;UTIL
43404;Partida: Bairro Dona Wanda - São José (Previsão de Horário);06:40;UTIL
43404;Partida: Bairro Dona Wanda - São José (Previsão de Horário);07:20;UTIL
43404;Partida: Bairro Dona Wanda - São José (Previsão de Horário);08:10;UTIL
43404;Partida: Bairro Dona Wanda - São José (Previsão de Horário);11:35;UTIL
43404;Partida: Bairro Dona Wanda - São José (Previsão de Horário);14:30;UTIL
43404;Partida: Bairro Dona Wanda - São José (Previsão de Horário);16:00;UTIL
43404;Partida: Bairro Dona Wanda - São José (Previsão de Horário);17:10;UTIL
43404;Partida: Bairro Dona Wanda - São José (Previsão de Horário);17:50;UTIL
43404;Partida: Ticen - Plataforma D - Fpolis;14:05;UTIL
43404;Partida: Ticen - Plataforma D - Fpolis;15:30;UTIL
43404;Partida: Ticen - Plataforma D - Fpolis;16:45;UTIL
43404;Partida: Ticen - Plataforma D - Fpolis;17:35;UTIL
43404;Partida: Ticen - Plataforma D - Fpolis;18:20;UTIL
43404;Partida: Ticen - Plataforma D - Fpolis;19:15;UTIL
44701;Partida: Palmas - Governador Celso Ramos;05:40;UTIL
44701;Partida: Palmas - Governador Celso Ramos;14:45;UTIL
44701;Partida: TICEN - Plataforma D - Fpolis;13:00;UTIL
44701;Partida: TICEN - Plataforma D - Fpolis;18:10;UTIL
76405;Partida: Praia Joao Rosa - Biguaçu (Previsão Horario);06:00;UTIL
76405;Partida: Praia Joao Rosa - Biguaçu (Previsão Horario);06:29;UTIL
76405;Partida: Praia Joao Rosa - Biguaçu (Previsão Horario);06:49;UTIL
76405;Partida: Praia Joao Rosa - Biguaçu (Previsão Horario);07:14;UTIL
76405;Partida: TICEN - Plataforma D - Fpolis;06:45;UTIL
14601;Partida: Loteamento Zenaide (Horários Compartilhados);05:50;UTIL
14601;Partida: Loteamento Zenaide (Horários Compartilhados);06:10;UTIL
14601;Partida: Loteamento Zenaide (Horários Compartilhados);06:30;UTIL
14601;Partida: Loteamento Zenaide (Horários Compartilhados);06:50;UTIL
14601;Partida: Loteamento Zenaide (Horários Compartilhados);07:10;UTIL
14601;Partida: Loteamento Zenaide (Horários Compartilhados);07:30;UTIL
14601;Partida: Loteamento Zenaide (Horários Compartilhados);07:50;UTIL
14601;Partida: Loteamento Zenaide (Horários Compartilhados);08:35;UTIL
14601;Partida: Loteamento Zenaide (Horários Compartilhados);11:40;UTIL
14601;Partida: Loteamento Zenaide (Horários Compartilhados);13:20;UTIL
14601;Partida: Loteamento Zenaide (Horários Compartilhados);13:45;UTIL
14601;Partida: Loteamento Zenaide (Horários Compartilhados);14:20;UTIL
14601;Partida: TICEN - Plat C - Fpolis (Horários Compartilhados);10:40;UTIL
14601;Partida: TICEN - Plat C - Fpolis (Horários Compartilhados);12:20;UTIL
14601;Partida: TICEN - Plat C - Fpolis (Horários Compartilhados);12:50;UTIL
14601;Partida: TICEN - Plat C - Fpolis (Horários Compartilhados);13:20;UTIL
14601;Partida: TICEN - Plat C - Fpolis (Horários Compartilhados);16:25;UTIL
14601;Partida: TICEN - Plat C - Fpolis (Horários Compartilhados);16:45;UTIL
14601;Partida: TICEN - Plat C - Fpolis (Horários Compartilhados);17:05;UTIL
14601;Partida: TICEN - Plat C - Fpolis (Horários Compartilhados);17:20;UTIL
14601;Partida: TICEN - Plat C - Fpolis (Horários Compartilhados);18:10;UTIL
14601;Partida: TICEN - Plat C - Fpolis (Horários Compartilhados);18:30;UTIL
14601;Partida: TICEN - Plat C - Fpolis (Horários Compartilhados);18:50;UTIL
14601;Partida: TICEN - Plat C - Fpolis (Horários Compartilhados);19:10;UTIL
